time,u,y_lineal,ydot_lineal,i_lineal,y,ydot,i,e
4.6949713,1.0006822,-8.6213749e-06,0.0018031812,0.51567699,-1.0816488e-05,1.5595449e-05,0.50002081,-2.1951129e-06
4.7016865,1.0021875,-8.5344968e-06,0.0017994915,0.51566211,-1.0712643e-05,1.5530425e-05,0.50001807,-2.1781461e-06
4.7065067,1.0010307,-8.4473326e-06,0.0018021036,0.51567323,-1.0638508e-05,1.5358988e-05,0.50001987,-2.1911757e-06
4.7113269,1.0005012,-8.3678058e-06,0.001803242,0.51567824,-1.0564944e-05,1.5223511e-05,0.50002061,-2.1971382e-06
4.7171797,1.0006928,-8.2814087e-06,0.0018026628,0.51567618,-1.0476382e-05,1.5106872e-05,0.5000201,-2.1949733e-06
4.7238062,1.0020516,-8.197459e-06,0.0017993241,0.51566274,-1.0377116e-05,1.5040228e-05,0.50001762,-2.179657e-06
4.7298368,1.0034984,-8.1242659e-06,0.0017957927,0.51564845,-1.0287616e-05,1.4992559e-05,0.500015,-2.1633501e-06
4.7347213,1.0017453,-8.0323196e-06,0.0017998098,0.51566539,-1.0215419e-05,1.4790496e-05,0.5000178,-2.1830995e-06
4.7392595,1.0006257,-7.9531307e-06,0.0018023455,0.51567616,-1.0148841e-05,1.4632011e-05,0.50001955,-2.1957106e-06
4.7445503,1.0004956,-7.8747049e-06,0.0018025397,0.51567727,-1.0071877e-05,1.4514025e-05,0.50001961,-2.1971719e-06
4.7509634,1.0011787,-7.7899788e-06,0.0018007996,0.51567042,-9.9794485e-06,1.4419357e-05,0.50001828,-2.1894697e-06
4.7574901,1.0032531,-7.7202932e-06,0.0017957873,0.51565001,-9.8863836e-06,1.4401727e-05,0.5000146,-2.1660905e-06
4.7628884,1.0028433,-7.6391641e-06,0.0017966399,0.51565385,-9.8098683e-06,1.4268712e-05,0.50001514,-2.1707042e-06
4.7674193,1.0009892,-7.5543714e-06,0.0018009064,0.51567178,-9.7459628e-06,1.407292e-05,0.50001812,-2.1915913e-06
4.7722071,1.0004647,-7.4815213e-06,0.0018020425,0.51567676,-9.679019e-06,1.3947247e-05,0.50001887,-2.1974977e-06
4.7781114,1.0006759,-7.4020628e-06,0.0018014271,0.51567453,-9.5971757e-06,1.3841367e-05,0.50001835,-2.1951129e-06
4.7848265,1.0021812,-7.3269069e-06,0.0017977543,0.51565967,-9.505053e-06,1.3793206e-05,0.50001563,-2.1781461e-06
4.7896467,1.0010245,-7.2480875e-06,0.0018003784,0.5156708,-9.4392632e-06,1.3633774e-05,0.50001744,-2.1911757e-06
4.794467,1.000495,-7.176848e-06,0.0018015287,0.51567583,-9.3739862e-06,1.3510219e-05,0.5000182,-2.1971382e-06
4.8003198,1.0006867,-7.1004363e-06,0.0018009639,0.5156738,-9.2954096e-06,1.3407945e-05,0.50001772,-2.1949733e-06
4.8069463,1.0020456,-7.0276911e-06,0.0017976413,0.51566037,-9.2073481e-06,1.3357419e-05,0.50001525,-2.179657e-06
4.8129769,1.0034924,-6.9646024e-06,0.0017941244,0.51564611,-9.1279526e-06,1.3324287e-05,0.50001266,-2.1633501e-06
4.8178614,1.0017393,-6.8807762e-06,0.0017981532,0.51566306,-9.0638757e-06,1.3133905e-05,0.50001548,-2.1830995e-06
4.8223995,1.0006198,-6.8090806e-06,0.0018006997,0.51567385,-9.0047912e-06,1.29862e-05,0.50001724,-2.1957106e-06
4.8276904,1.0004897,-6.7393296e-06,0.0018009063,0.51567497,-8.9365015e-06,1.2880694e-05,0.50001732,-2.1971719e-06
4.8341035,1.0011729,-6.6650299e-06,0.0017991812,0.51566815,-8.8544997e-06,1.2801025e-05,0.500016,-2.1894697e-06
4.8406302,1.0032474,-6.6058573e-06,0.0017941841,0.51564776,-8.7719478e-06,1.2798519e-05,0.50001235,-2.1660905e-06
4.8460285,1.0028375,-6.5333493e-06,0.0017950491,0.51565161,-8.7040535e-06,1.2677906e-05,0.5000129,-2.1707042e-06
4.8505594,1.0009835,-6.455741e-06,0.0017993259,0.51566956,-8.6473324e-06,1.2492449e-05,0.5000159,-2.1915913e-06
4.8553471,1.000459,-6.3904318e-06,0.0018004729,0.51567455,-8.5879295e-06,1.2377625e-05,0.50001666,-2.1974977e-06
4.8612514,1.0006703,-6.3202016e-06,0.0017998708,0.51567234,-8.5153145e-06,1.228502e-05,0.50001616,-2.1951129e-06
4.8679666,1.0021757,-6.2554464e-06,0.0017962129,0.5156575,-8.4335925e-06,1.2251822e-05,0.50001346,-2.1781461e-06
4.8727868,1.001019,-6.1840312e-06,0.0017988477,0.51566865,-8.3752069e-06,1.2103041e-05,0.50001529,-2.1911757e-06
4.877607,1.0004895,-6.1201446e-06,0.0018000085,0.51567369,-8.3172828e-06,1.1990065e-05,0.50001606,-2.1971382e-06
4.8834598,1.0006813,-6.0525927e-06,0.0017994565,0.51567168,-8.247566e-06,1.1900536e-05,0.5000156,-2.1949733e-06
4.8900863,1.0020402,-5.9897889e-06,0.0017961482,0.51565827,-8.1694459e-06,1.1864312e-05,0.50001316,-2.179657e-06
4.8961169,1.0034871,-5.9356656e-06,0.0017926442,0.51564403,-8.0990157e-06,1.1844077e-05,0.50001058,-2.1633501e-06
4.9010014,1.001734,-5.8590441e-06,0.0017966834,0.51566099,-8.0421437e-06,1.166406e-05,0.50001341,-2.1830995e-06
4.9055396,1.0006145,-5.7939972e-06,0.0017992394,0.51567179,-7.9897078e-06,1.152592e-05,0.50001519,-2.1957106e-06
4.9108304,1.0004845,-5.731943e-06,0.0017994571,0.51567294,-7.9291148e-06,1.1431486e-05,0.50001528,-2.1971719e-06
4.9172435,1.0011677,-5.6668944e-06,0.0017977453,0.51566613,-7.8563642e-06,1.1365126e-05,0.50001399,-2.1894697e-06
4.9237702,1.0032422,-5.6170496e-06,0.0017927616,0.51564576,-7.7831401e-06,1.1376038e-05,0.50001035,-2.1660905e-06
4.9291685,1.0028325,-5.5521909e-06,0.0017936377,0.51564963,-7.7228951e-06,1.126643e-05,0.50001092,-2.1707042e-06
4.9336994,1.0009785,-5.4809571e-06,0.0017979236,0.51566759,-7.6725484e-06,1.1090143e-05,0.50001393,-2.1915913e-06
4.9384872,1.000454,-5.4223387e-06,0.0017990802,0.51567259,-7.6198364e-06,1.0984944e-05,0.50001471,-2.1974977e-06
4.9443915,1.0006653,-5.3602965e-06,0.0017984899,0.5156704,-7.5554093e-06,1.0904119e-05,0.50001422,-2.1951129e-06
4.9511066,1.0021707,-5.3047695e-06,0.0017948453,0.51565558,-7.4829157e-06,1.0884196e-05,0.50001154,-2.1781461e-06
4.9559269,1.0010141,-5.2399238e-06,0.0017974895,0.51566674,-7.4310995e-06,1.0744866e-05,0.50001338,-2.1911757e-06
4.9607471,1.0004847,-5.1825613e-06,0.0017986597,0.5156718,-7.3796995e-06,1.0641275e-05,0.50001417,-2.1971382e-06
4.9665999,1.0006765,-5.1228705e-06,0.001798119,0.5156698,-7.3178438e-06,1.0563055e-05,0.50001372,-2.1949733e-06
4.9732264,1.0020354,-5.0688873e-06,0.0017948234,0.51565641,-7.2485443e-06,1.0539521e-05,0.50001129,-2.179657e-06
4.979257,1.0034823,-5.0227188e-06,0.0017913309,0.51564218,-7.186069e-06,1.0530729e-05,0.50000873,-2.1633501e-06
4.9841415,1.0017293,-4.9524899e-06,0.0017953792,0.51565916,-7.1355894e-06,1.0359908e-05,0.50001158,-2.1830995e-06
4.9886796,1.0006099,-4.8933421e-06,0.0017979437,0.51566997,-7.0890527e-06,1.0230255e-05,0.50001337,-2.1957106e-06
4.9939705,1.0004799,-4.838117e-06,0.0017981713,0.51567113,-7.0352889e-06,1.0145645e-05,0.50001348,-2.1971719e-06
5,1.0007999,-4.7809976e-06,0.0017973307,0.51566788,-6.9745597e-06,1.007623e-05,0.50001281,-2.1935622e-06
